color_0,color_1,color_2,color_3,color_4,color_5,color_6,color_7,color_8,color_9,color_10,color_11,color_12,color_13,color_14,color_15,color_16,color_17,color_18,color_19,color_20,label
174.92965698242188,41.108299255371094,168.84710693359375,34.80038833618164,192.38665771484375,32.2996940612793,134.68948364257812,60.14800262451172,36.821712493896484,26.608062744140625,192.4119110107422,32.31185531616211,174.92965698242188,41.108299255371094,-1.3295396566390991,168.84710693359375,34.80038833618164,-1.7790766954421997,192.38665771484375,32.2996940612793,-2.71091365814209,2.0
159.46018981933594,19.026199340820312,151.91131591796875,14.835397720336914,186.05062866210938,13.150593757629395,151.498046875,54.96999740600586,48.2222785949707,13.273696899414062,186.05076599121094,13.150827407836914,159.46018981933594,19.026199340820312,-2.4571425914764404,151.91131591796875,14.835397720336914,-2.4999630451202393,186.05062866210938,13.150593757629395,-2.418584108352661,2.0
151.77194213867188,34.94935989379883,146.2242431640625,31.95549201965332,178.57565307617188,34.99700927734375,138.7245635986328,67.52619171142578,50.118141174316406,16.942068099975586,178.5767822265625,34.9920654296875,151.77194213867188,34.94935989379883,-1.879260540008545,146.2242431640625,31.95549201965332,-2.2590177059173584,178.57565307617188,34.99700927734375,-2.527235984802246,2.0
181.92726135253906,20.439239501953125,159.33604431152344,14.525493621826172,187.71372985839844,13.114428520202637,150.30731201171875,25.441455841064453,40.08011245727539,10.560369491577148,188.36354064941406,13.654669761657715,181.92726135253906,20.439239501953125,-2.175640821456909,159.33604431152344,14.525493621826172,-1.4781359434127808,187.71372985839844,13.114428520202637,-1.3540736436843872,2.0
184.02584838867188,31.420391082763672,162.80575561523438,20.01730728149414,191.49244689941406,17.027568817138672,140.39971923828125,42.65745162963867,42.052181243896484,16.64434051513672,192.72535705566406,17.770612716674805,184.02584838867188,31.420391082763672,-2.1692955493927,162.80575561523438,20.01730728149414,-2.169761896133423,191.49244689941406,17.027568817138672,-2.249642848968506,2.0
191.64109802246094,17.293001174926758,167.52740478515625,14.929204940795898,207.57333374023438,8.920099258422852,161.2149658203125,5.557321071624756,49.60520553588867,11.06757926940918,207.61814880371094,8.955826759338379,191.64109802246094,17.293001174926758,-0.9000654816627502,167.52740478515625,14.929204940795898,-0.6830061078071594,207.57333374023438,8.920099258422852,-1.1817806959152222,2.0
163.5692901611328,25.450496673583984,150.2325897216797,21.497777938842773,193.08407592773438,21.239988327026367,162.25808715820312,34.896827697753906,57.72868347167969,14.519044876098633,193.0841064453125,21.239953994750977,163.5692901611328,25.450496673583984,-1.303214192390442,150.2325897216797,21.497777938842773,-1.057502269744873,193.08407592773438,21.239988327026367,-1.2893469333648682,2.0
164.36935424804688,25.604896545410156,147.00148010253906,20.435619354248047,210.3106231689453,16.254663467407227,164.81558227539062,31.780582427978516,78.60546112060547,21.958112716674805,210.3106231689453,16.254663467407227,164.36935424804688,25.604896545410156,-3.5942370891571045,147.00148010253906,20.435619354248047,-3.5885374546051025,210.3106231689453,16.254663467407227,-4.20622444152832,2.0
178.31956481933594,37.288902282714844,160.11212158203125,34.93647003173828,199.96664428710938,34.34535217285156,162.0195770263672,23.840713500976562,53.47137451171875,21.98529052734375,200.03201293945312,34.2259521484375,178.31956481933594,37.288902282714844,-1.8220573663711548,160.11212158203125,34.93647003173828,-1.8969991207122803,199.96664428710938,34.34535217285156,-2.158694267272949,2.0
171.58160400390625,45.58892822265625,149.8313446044922,43.63351058959961,193.98944091796875,39.165367126464844,159.99624633789062,25.46901512145996,63.46775817871094,31.20561981201172,194.2487335205078,39.00482940673828,171.58160400390625,45.58892822265625,-1.2463023662567139,149.8313446044922,43.63351058959961,-1.1787681579589844,193.98944091796875,39.165367126464844,-1.3768298625946045,2.0
134.62144470214844,67.7068862915039,108.2447509765625,61.18070602416992,143.4517059326172,73.2833480834961,150.3390655517578,27.38959312438965,82.15262603759766,40.34322738647461,145.4174346923828,72.28983306884766,134.62144470214844,67.7068862915039,-0.6185712814331055,108.2447509765625,61.18070602416992,-0.5940842628479004,143.4517059326172,73.2833480834961,-0.7161767482757568,2.0
168.7056121826172,34.890892028808594,169.92361450195312,38.226131439208984,198.29075622558594,39.38102340698242,73.20613861083984,82.90331268310547,43.44981002807617,23.38300323486328,198.3975830078125,38.931453704833984,168.7056121826172,34.890892028808594,-2.138658285140991,169.92361450195312,38.226131439208984,-1.961138129234314,198.29075622558594,39.38102340698242,-2.3323636054992676,2.0
159.97528076171875,43.93846893310547,153.6272735595703,41.2962646484375,196.23135375976562,33.879058837890625,145.4445037841797,64.02779388427734,60.3548583984375,27.622846603393555,196.23519897460938,33.87791442871094,159.97528076171875,43.93846893310547,-1.1331076622009277,153.6272735595703,41.2962646484375,-1.0404551029205322,196.23135375976562,33.879058837890625,-1.247204065322876,2.0
176.04795837402344,30.28800392150879,155.82208251953125,27.002099990844727,180.3391876220703,23.987817764282227,152.2470703125,17.734182357788086,38.31561279296875,13.130664825439453,182.22776794433594,24.8591365814209,176.04795837402344,30.28800392150879,-1.0964630842208862,155.82208251953125,27.002099990844727,-1.0876047611236572,180.3391876220703,23.987817764282227,-1.145286202430725,2.0
146.85287475585938,28.601238250732422,134.5451202392578,24.512481689453125,154.03488159179688,24.631383895874023,151.73045349121094,34.68509292602539,34.44718933105469,12.030866622924805,154.5730438232422,25.06473731994629,146.85287475585938,28.601238250732422,-1.2914069890975952,134.5451202392578,24.512481689453125,-1.5950279235839844,154.03488159179688,24.631383895874023,-1.9836724996566772,2.0
185.28277587890625,50.00197982788086,154.04441833496094,38.14009475708008,174.5000457763672,32.073482513427734,135.6536865234375,29.23076057434082,51.675933837890625,17.211156845092773,190.35916137695312,40.26906967163086,185.28277587890625,50.00197982788086,-1.611464500427246,154.04441833496094,38.14009475708008,-1.7087225914001465,174.5000457763672,32.073482513427734,-1.9275920391082764,2.0
163.37820434570312,37.95712661743164,136.8436737060547,30.8526611328125,156.88323974609375,31.01446533203125,142.52005004882812,15.87887954711914,45.93925094604492,17.45027732849121,165.33546447753906,35.2993049621582,163.37820434570312,37.95712661743164,-1.8228965997695923,136.8436737060547,30.8526611328125,-2.2062554359436035,156.88323974609375,31.01446533203125,-2.5058834552764893,2.0
175.35305786132812,19.762454986572266,149.78225708007812,12.65816879272461,166.69400024414062,11.267999649047852,135.45106506347656,23.006494522094727,39.65513229370117,9.764190673828125,176.81080627441406,14.566311836242676,175.35305786132812,19.762454986572266,-2.7896997928619385,149.78225708007812,12.65816879272461,-2.247720241546631,166.69400024414062,11.267999649047852,-1.5313595533370972,2.0
170.5197296142578,42.389896392822266,148.96405029296875,24.363265991210938,171.64688110351562,19.721637725830078,117.0528564453125,54.60274124145508,49.638431549072266,19.34921646118164,180.68113708496094,26.136825561523438,170.5197296142578,42.389896392822266,-1.134100317955017,148.96405029296875,24.363265991210938,-1.2134649753570557,171.64688110351562,19.721637725830078,-1.2573131322860718,2.0
157.63694763183594,38.99177932739258,143.0150909423828,19.398578643798828,178.1817169189453,14.3191556930542,116.2832260131836,65.61611938476562,61.75700759887695,27.868677139282227,180.84085083007812,16.51617431640625,157.63694763183594,38.99177932739258,-1.022120475769043,143.0150909423828,19.398578643798828,-1.6811801195144653,178.1817169189453,14.3191556930542,-2.7777581214904785,2.0
148.2731170654297,31.597482681274414,137.9983673095703,27.721437454223633,152.88320922851562,27.112960815429688,143.7682647705078,40.33487319946289,29.106952667236328,14.184619903564453,154.4212188720703,28.08460235595703,148.2731170654297,31.597482681274414,-1.384287714958191,137.9983673095703,27.721437454223633,-1.4989614486694336,152.88320922851562,27.112960815429688,-1.8729615211486816,2.0
149.7398681640625,27.548307418823242,135.48110961914062,19.46409034729004,182.6896209716797,12.398350715637207,146.8642578125,55.011173248291016,68.51356506347656,21.558176040649414,182.69638061523438,12.399855613708496,149.7398681640625,27.548307418823242,-0.9491431713104248,135.48110961914062,19.46409034729004,-0.584899365901947,182.6896209716797,12.398350715637207,-0.9266813397407532,2.0
155.66018676757812,22.81099510192871,141.75929260253906,16.076053619384766,182.78887939453125,13.619852066040039,155.03524780273438,43.98368453979492,58.63420486450195,16.480754852294922,182.8289794921875,13.6677885055542,155.66018676757812,22.81099510192871,-1.1224735975265503,141.75929260253906,16.076053619384766,-1.0542491674423218,182.78887939453125,13.619852066040039,-1.51514732837677,2.0
183.8872528076172,40.17781448364258,178.631591796875,35.40242385864258,207.24688720703125,31.906169891357422,137.8207550048828,64.70498657226562,40.12569808959961,25.923227310180664,207.59861755371094,32.08927917480469,183.8872528076172,40.17781448364258,-1.9726585149765015,178.631591796875,35.40242385864258,-2.088973045349121,207.24688720703125,31.906169891357422,-2.579084873199463,2.0
133.1023712158203,73.70833587646484,133.77362060546875,77.4697265625,156.23947143554688,78.0783462524414,80.72714233398438,73.4469223022461,62.38764572143555,44.513710021972656,157.63113403320312,77.73785400390625,133.1023712158203,73.70833587646484,-0.003401372581720352,133.77362060546875,77.4697265625,-0.13738596439361572,156.23947143554688,78.0783462524414,-0.5665526390075684,2.0
162.69403076171875,22.232667922973633,142.75558471679688,12.60268497467041,166.6221466064453,7.2621331214904785,139.60610961914062,37.946075439453125,41.92026901245117,17.5188045501709,169.16976928710938,8.595799446105957,162.69403076171875,22.232667922973633,-2.9053664207458496,142.75558471679688,12.60268497467041,-2.7838237285614014,166.6221466064453,7.2621331214904785,-3.4941539764404297,2.0
151.45591735839844,19.91510772705078,135.6023712158203,16.488693237304688,159.26556396484375,15.720925331115723,154.3094024658203,25.591218948364258,38.86984634399414,10.095958709716797,159.3649139404297,15.765992164611816,151.45591735839844,19.91510772705078,-1.2964160442352295,135.6023712158203,16.488693237304688,-0.9144605994224548,159.26556396484375,15.720925331115723,-1.333693504333496,2.0
177.13406372070312,22.985231399536133,172.10162353515625,25.12120819091797,213.99884033203125,22.10780143737793,140.92660522460938,68.98643493652344,51.69871139526367,14.492575645446777,213.99954223632812,22.103391647338867,177.13406372070312,22.985231399536133,-2.0973215103149414,172.10162353515625,25.12120819091797,-2.4459264278411865,213.99884033203125,22.10780143737793,-2.6264729499816895,2.0
164.0692596435547,34.951053619384766,148.32003784179688,27.289134979248047,179.19741821289062,18.603965759277344,143.95013427734375,47.3380012512207,48.29066467285156,26.866357803344727,179.703857421875,18.929574966430664,164.0692596435547,34.951053619384766,-1.8892455101013184,148.32003784179688,27.289134979248047,-2.2805562019348145,179.19741821289062,18.603965759277344,-2.572025775909424,2.0
158.9416046142578,29.5607967376709,142.0183868408203,23.287334442138672,171.96511840820312,23.653270721435547,150.5984344482422,38.86282730102539,46.77572250366211,13.680534362792969,172.67922973632812,24.086305618286133,158.9416046142578,29.5607967376709,-1.2650214433670044,142.0183868408203,23.287334442138672,-1.8333638906478882,171.96511840820312,23.653270721435547,-2.336216449737549,2.0
198.05377197265625,23.750049591064453,196.54454040527344,22.428834915161133,210.1248779296875,17.465749740600586,91.50445556640625,76.84263610839844,20.377941131591797,14.431768417358398,210.81988525390625,17.70271110534668,198.05377197265625,23.750049591064453,-2.4148764610290527,196.54454040527344,22.428834915161133,-3.2418575286865234,210.1248779296875,17.465749740600586,-3.2660725116729736,2.0
141.5957489013672,30.466400146484375,118.9950180053711,37.86362838745117,178.73443603515625,39.15238571166992,167.5803680419922,13.44199275970459,89.8878173828125,22.908645629882812,178.76307678222656,39.14885330200195,141.5957489013672,30.466400146484375,-0.6520270705223083,118.9950180053711,37.86362838745117,-0.7047802209854126,178.73443603515625,39.15238571166992,-0.8732762336730957,2.0
169.58157348632812,37.532901763916016,146.26315307617188,44.42892074584961,197.94227600097656,44.58763122558594,165.80995178222656,12.302151679992676,73.3292007446289,30.43361473083496,198.28981018066406,43.8625602722168,169.58157348632812,37.532901763916016,-1.6945768594741821,146.26315307617188,44.42892074584961,-1.4743088483810425,197.94227600097656,44.58763122558594,-2.0968360900878906,2.0
166.8932647705078,21.80474281311035,159.58602905273438,19.83444595336914,201.06781005859375,15.419242858886719,159.28561401367188,48.05876541137695,53.72757339477539,13.46992015838623,201.06781005859375,15.419242858886719,166.8932647705078,21.80474281311035,-1.9265549182891846,159.58602905273438,19.83444595336914,-2.215848922729492,201.06781005859375,15.419242858886719,-2.254189968109131,2.0
133.41571044921875,21.394878387451172,135.13638305664062,15.21540355682373,161.0453643798828,14.266429901123047,79.49854278564453,83.68428802490234,48.25849533081055,18.518308639526367,161.04542541503906,14.26656723022461,133.41571044921875,21.394878387451172,-1.2789628505706787,135.13638305664062,15.21540355682373,-1.3749401569366455,161.0453643798828,14.266429901123047,-1.461398959159851,2.0
154.6317596435547,32.87630844116211,144.375,19.327163696289062,169.8875274658203,12.065217018127441,131.05625915527344,58.38731002807617,45.576011657714844,30.711271286010742,170.64620971679688,12.713390350341797,154.6317596435547,32.87630844116211,-1.9452217817306519,144.375,19.327163696289062,-2.1040546894073486,169.8875274658203,12.065217018127441,-2.137174367904663,2.0
144.01571655273438,27.15084457397461,128.7718505859375,24.539783477783203,156.91815185546875,27.06438636779785,157.57513427734375,26.304561614990234,47.84779739379883,14.349324226379395,157.4661102294922,26.933900833129883,144.01571655273438,27.15084457397461,-1.8876304626464844,128.7718505859375,24.539783477783203,-2.4000425338745117,156.91815185546875,27.06438636779785,-2.7845568656921387,2.0
159.90890502929688,24.42512321472168,143.6370849609375,17.15256690979004,186.0675811767578,9.854769706726074,155.08226013183594,41.741207122802734,59.34281921386719,15.772339820861816,186.318359375,10.19749641418457,159.90890502929688,24.42512321472168,-0.5312842130661011,143.6370849609375,17.15256690979004,-0.6080642938613892,186.0675811767578,9.854769706726074,-0.8846781849861145,2.0
160.1966094970703,42.15749740600586,150.7853240966797,41.784324645996094,219.41192626953125,39.30046081542969,149.28953552246094,61.887088775634766,84.38953399658203,25.222984313964844,219.41192626953125,39.30046081542969,160.1966094970703,42.15749740600586,-1.1665451526641846,150.7853240966797,41.784324645996094,-1.2275429964065552,219.41192626953125,39.30046081542969,-1.7890440225601196,2.0
176.01840209960938,25.83017349243164,166.1498260498047,20.278337478637695,194.3246307373047,15.843985557556152,150.1477508544922,49.31766128540039,38.96177291870117,18.384090423583984,194.33010864257812,15.846282005310059,176.01840209960938,25.83017349243164,-2.0067367553710938,166.1498260498047,20.278337478637695,-2.2853732109069824,194.3246307373047,15.843985557556152,-1.6776057481765747,2.0
152.48202514648438,28.72224998474121,140.11766052246094,29.944543838500977,169.4740447998047,18.943105697631836,154.18406677246094,41.16451644897461,47.38441467285156,28.64722442626953,169.58604431152344,18.98480796813965,152.48202514648438,28.72224998474121,-1.189900279045105,140.11766052246094,29.944543838500977,-1.484805703163147,169.4740447998047,18.943105697631836,-1.2586592435836792,2.0
156.35714721679688,14.474547386169434,139.1234893798828,12.111042976379395,160.65969848632812,11.558398246765137,154.00784301757812,13.79163646697998,35.67921829223633,7.990572929382324,161.63490295410156,11.84630298614502,156.35714721679688,14.474547386169434,-0.7706978917121887,139.1234893798828,12.111042976379395,-0.7761337161064148,160.65969848632812,11.558398246765137,-0.7727753520011902,2.0
159.91806030273438,11.205662727355957,137.38754272460938,9.000617027282715,158.88204956054688,6.688569068908691,147.9773406982422,10.996627807617188,39.38968276977539,8.0390625,162.41470336914062,8.2254638671875,159.91806030273438,11.205662727355957,-1.1625807285308838,137.38754272460938,9.000617027282715,-1.4963078498840332,158.88204956054688,6.688569068908691,-0.6504444479942322,2.0
133.7681121826172,23.759029388427734,123.8185043334961,22.089487075805664,161.8332977294922,24.58009910583496,155.68601989746094,48.6694450378418,61.6452751159668,13.2377290725708,161.9353485107422,24.24563980102539,133.7681121826172,23.759029388427734,-1.363315463066101,123.8185043334961,22.089487075805664,-1.8443278074264526,161.8332977294922,24.58009910583496,-2.3214502334594727,2.0
133.91151428222656,21.657184600830078,128.37217712402344,20.88780975341797,158.01467895507812,19.877294540405273,129.3234100341797,72.63970184326172,51.54721450805664,18.882246017456055,158.25341796875,18.912076950073242,133.91151428222656,21.657184600830078,-2.1698453426361084,128.37217712402344,20.88780975341797,-2.91650390625,158.01467895507812,19.877294540405273,-3.6370162963867188,2.0
147.63427734375,25.906429290771484,144.28164672851562,19.600234985351562,199.25865173339844,13.61784553527832,104.30224609375,83.4982681274414,75.82200622558594,20.646839141845703,199.2664337158203,13.593962669372559,147.63427734375,25.906429290771484,-0.9435957670211792,144.28164672851562,19.600234985351562,-1.5633947849273682,199.25865173339844,13.61784553527832,-3.0631675720214844,2.0
137.13941955566406,18.58021354675293,123.55677032470703,13.021709442138672,165.34835815429688,7.331441879272461,151.7827606201172,50.071929931640625,65.60316467285156,14.339947700500488,165.3555450439453,7.3380303382873535,137.13941955566406,18.58021354675293,-0.5686788558959961,123.55677032470703,13.021709442138672,-0.8692488074302673,165.34835815429688,7.331441879272461,-1.2569224834442139,2.0
143.49395751953125,21.512304306030273,127.88899993896484,19.159870147705078,175.64605712890625,17.809595108032227,159.17079162597656,40.17101287841797,70.44783020019531,14.513847351074219,175.6571502685547,17.746854782104492,143.49395751953125,21.512304306030273,-0.7371324300765991,127.88899993896484,19.159870147705078,-1.078433871269226,175.64605712890625,17.809595108032227,-2.831597328186035,2.0
139.88198852539062,29.84469223022461,119.77849578857422,24.407466888427734,166.269287109375,29.42902374267578,159.3167266845703,32.631874084472656,73.2181396484375,14.43563175201416,166.46206665039062,29.509857177734375,139.88198852539062,29.84469223022461,-1.272209882736206,119.77849578857422,24.407466888427734,-1.6616796255111694,166.269287109375,29.42902374267578,-2.0683140754699707,2.0
174.6402130126953,34.68766403198242,147.22479248046875,27.06305503845215,172.17340087890625,16.028417587280273,142.37843322753906,22.957799911499023,49.721187591552734,22.480470657348633,181.1326446533203,21.038145065307617,174.6402130126953,34.68766403198242,-1.9119627475738525,147.22479248046875,27.06305503845215,-1.980453372001648,172.17340087890625,16.028417587280273,-1.8466432094573975,2.0
119.46839141845703,46.108680725097656,108.03911590576172,41.7721061706543,147.22116088867188,49.616661071777344,146.35398864746094,58.201683044433594,79.9109878540039,42.25652313232422,147.23081970214844,49.60010528564453,119.46839141845703,46.108680725097656,-1.196653962135315,108.03911590576172,41.7721061706543,-1.2138310670852661,147.22116088867188,49.616661071777344,-1.5556069612503052,2.0
138.2897186279297,19.883790969848633,124.27952575683594,14.023177146911621,169.66148376464844,6.44952392578125,151.8747100830078,50.21599578857422,69.84647369384766,18.823307037353516,169.66159057617188,6.449657917022705,138.2897186279297,19.883790969848633,-1.7073974609375,124.27952575683594,14.023177146911621,-0.9852504730224609,169.66148376464844,6.44952392578125,-1.4038606882095337,2.0
120.9019775390625,54.10301971435547,110.57825469970703,49.366233825683594,140.8691864013672,59.84954833984375,140.75267028808594,57.52348709106445,70.19813537597656,41.56864547729492,141.3192596435547,58.99386215209961,120.9019775390625,54.10301971435547,-0.9906753897666931,110.57825469970703,49.366233825683594,-1.1797280311584473,140.8691864013672,59.84954833984375,-1.2853050231933594,2.0
138.86341857910156,24.158342361450195,130.15451049804688,15.700627326965332,161.61669921875,13.94653606414795,131.94110107421875,65.41331481933594,53.5811882019043,20.11667823791504,161.65823364257812,13.979269981384277,138.86341857910156,24.158342361450195,-0.8641977310180664,130.15451049804688,15.700627326965332,-0.7434611916542053,161.61669921875,13.94653606414795,-1.444879412651062,2.0
170.51528930664062,21.38222312927246,147.94754028320312,17.431072235107422,174.44447326660156,10.309042930603027,149.9160614013672,20.031389236450195,40.97872543334961,18.235666275024414,175.42108154296875,10.853525161743164,170.51528930664062,21.38222312927246,-3.939600944519043,147.94754028320312,17.431072235107422,-3.892678737640381,174.44447326660156,10.309042930603027,-3.4629530906677246,5.0
124.89034271240234,29.33588218688965,121.11595916748047,19.98172950744629,165.44813537597656,13.97696590423584,114.58452606201172,79.60118103027344,75.00274658203125,26.085983276367188,165.46755981445312,14.022007942199707,124.89034271240234,29.33588218688965,-0.6197995543479919,121.11595916748047,19.98172950744629,-0.6293095946311951,165.44813537597656,13.97696590423584,-0.7537728548049927,2.0
141.23556518554688,21.84602165222168,132.8701629638672,16.50852394104004,176.6008758544922,16.26132583618164,151.39605712890625,56.20209503173828,64.97384643554688,14.014273643493652,176.6019287109375,16.26313018798828,141.23556518554688,21.84602165222168,-1.146500587463379,132.8701629638672,16.50852394104004,-1.025850534439087,176.6008758544922,16.26132583618164,-1.082767128944397,2.0
154.98611450195312,37.2065544128418,132.3112335205078,28.36441993713379,161.46096801757812,24.510114669799805,143.11019897460938,37.82054901123047,51.81473159790039,24.936124801635742,162.66751098632812,25.09477424621582,154.98611450195312,37.2065544128418,-2.1465368270874023,132.3112335205078,28.36441993713379,-2.315129280090332,161.46096801757812,24.510114669799805,-2.6075494289398193,2.0
156.35923767089844,19.37917709350586,137.42654418945312,15.316682815551758,161.00196838378906,13.464733123779297,151.8812713623047,20.83884048461914,38.845863342285156,13.748294830322266,161.3876190185547,13.721990585327148,156.35923767089844,19.37917709350586,-3.300771713256836,137.42654418945312,15.316682815551758,-3.277411937713623,161.00196838378906,13.464733123779297,-3.106201648712158,2.0
115.78018188476562,61.013004302978516,113.82897186279297,51.00802993774414,153.6561279296875,42.77309036254883,101.8168716430664,79.95368957519531,88.08367156982422,55.50113296508789,153.7178955078125,42.78530502319336,115.78018188476562,61.013004302978516,-0.30022597312927246,113.82897186279297,51.00802993774414,-0.42271214723587036,153.6561279296875,42.77309036254883,-0.6418352723121643,2.0
141.6089630126953,33.563194274902344,135.09730529785156,28.882553100585938,161.60447692871094,26.265663146972656,136.78794860839844,65.03399658203125,47.0368766784668,28.85325813293457,161.61521911621094,26.26806640625,141.6089630126953,33.563194274902344,-2.053452730178833,135.09730529785156,28.882553100585938,-2.250622510910034,161.60447692871094,26.265663146972656,-2.5348148345947266,2.0
131.95489501953125,34.87886047363281,119.32756042480469,26.290782928466797,148.4803009033203,25.48067283630371,137.8878936767578,57.846988677978516,55.39695739746094,18.286664962768555,149.87127685546875,27.055496215820312,131.95489501953125,34.87886047363281,-0.3572448790073395,119.32756042480469,26.290782928466797,-0.5610949397087097,148.4803009033203,25.48067283630371,-1.3137941360473633,2.0
143.14222717285156,21.871540069580078,126.49445343017578,16.642593383789062,157.39158630371094,12.223160743713379,154.0167999267578,35.097137451171875,52.47980880737305,14.687088012695312,158.3191680908203,13.624895095825195,143.14222717285156,21.871540069580078,-0.16676394641399384,126.49445343017578,16.642593383789062,0.19571524858474731,157.39158630371094,12.223160743713379,-0.4483635127544403,2.0
152.9186553955078,40.14527893066406,120.61267852783203,24.958223342895508,178.35887145996094,23.547035217285156,143.3837890625,49.1117057800293,86.42662048339844,23.38321876525879,178.51025390625,23.688613891601562,152.9186553955078,40.14527893066406,-1.5052251815795898,120.61267852783203,24.958223342895508,-1.2186442613601685,178.35887145996094,23.547035217285156,-1.8135212659835815,2.0
136.80670166015625,47.012638092041016,109.7345199584961,33.84219741821289,154.3302459716797,46.515262603759766,154.0575408935547,33.789764404296875,73.4461441040039,20.110139846801758,154.60623168945312,46.499900817871094,136.80670166015625,47.012638092041016,-0.48419204354286194,109.7345199584961,33.84219741821289,-0.620532214641571,154.3302459716797,46.515262603759766,-0.8245465755462646,2.0
193.54910278320312,23.378705978393555,170.02987670898438,20.139272689819336,195.74658203125,19.816200256347656,151.11129760742188,13.270027160644531,35.70027542114258,10.244877815246582,197.0464630126953,20.36279296875,193.54910278320312,23.378705978393555,-4.03820276260376,170.02987670898438,20.139272689819336,-4.029513359069824,195.74658203125,19.816200256347656,-4.881560802459717,2.0
178.54978942871094,42.033172607421875,156.74061584472656,34.94266128540039,177.47262573242188,35.169288635253906,140.6546173095703,29.940187454223633,37.80718231201172,17.72205924987793,181.5213165283203,36.49420166015625,178.54978942871094,42.033172607421875,-2.700312852859497,156.74061584472656,34.94266128540039,-2.8149824142456055,177.47262573242188,35.169288635253906,-3.1804416179656982,2.0
151.93881225585938,43.51465606689453,151.3031768798828,54.772247314453125,187.41183471679688,54.56880187988281,65.0137710571289,77.32630920410156,60.71577453613281,20.014751434326172,187.51773071289062,54.45148849487305,151.93881225585938,43.51465606689453,-0.5165541172027588,151.3031768798828,54.772247314453125,-0.5216814279556274,187.41183471679688,54.56880187988281,-0.6247034072875977,2.0
