lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,lbp_8,lbp_9,lbp_10,lbp_11,lbp_12,lbp_13,lbp_14,lbp_15,lbp_16,lbp_17,label
0.42730147947158137,0.5304774824613865,0.3175898170727443,0.3170877823744785,0.32888286686638457,0.3876712760587394,0.42204445919248235,0.5201650363066999,0.561425822558991,0.5481582849171429,0.5034514616156228,0.49110960007609533,0.40424976338494534,0.4180189050209419,0.5049863944213459,0.5005660393650833,0.5471126725118529,0.5183311634230421,2.0
0.5336496075207173,0.5589150095309114,0.5459465121247391,0.5035503362253543,0.4821877173154413,0.47143493895967126,0.4314035259203553,0.4046840729496503,0.3802909549988754,0.4134908167431832,0.4554072739209867,0.4740812595526223,0.4456978343290924,0.5602830970711784,0.6690843089925375,0.5386792459096472,0.49492092892159273,0.5445248730071999,2.0
0.5291229962974815,0.5156123819443641,0.5276045281478925,0.45467536337919534,0.49337146035724094,0.4718415564985669,0.475922475936263,0.5060936107878519,0.5242406794096057,0.4838107524914749,0.44957812914755757,0.43851973952026,0.3803777648076678,0.44877353448891105,0.5258386307243476,0.5082075826548911,0.4387259037054187,0.509631408276831,2.0
0.6810099775356249,0.681551966907287,0.6822267095859612,0.4168664518722549,0.3496167348720667,0.30309433718104967,0.2647105344535501,0.2426959809890317,0.24148388216578115,0.27236930450558594,0.31882189497134006,0.3427649388927047,0.3453567577180555,0.5127358762701918,0.8059836049129613,0.6658490595220732,0.6537980290111836,0.668441370362764,2.0
0.6194371157654809,0.5915535644663856,0.6596662224195021,0.4954352554947202,0.3902048449636419,0.353108580757859,0.3132133943318153,0.30346536638483085,0.302316380514085,0.3461570826562021,0.4026384239819352,0.4205409764708191,0.4441238527764913,0.5806604231919017,0.7323208408831218,0.6017924097539541,0.6453913288571685,0.5949343646343522,2.0
0.39757852986700093,0.42399821830718226,0.4575385589197551,0.6022224459663956,0.6457966848865123,0.6167608326207811,0.6010687471320807,0.5359058936265709,0.5019559516954831,0.54584638998226,0.6056143674810135,0.6301877113366726,0.6406086778818844,0.6495283613269951,0.5079329779347085,0.36849058288509096,0.3464020897715944,0.4171236045569629,2.0
0.43962693513329293,0.43143076856569224,0.45111883685465654,0.5640446502890846,0.6348642725640887,0.6129385786764089,0.5920890246700511,0.5442056506711322,0.509296274734774,0.5346241413386429,0.5680012322361528,0.5547085248770053,0.512723023047245,0.5027358534967139,0.45829564138174783,0.44858492768189456,0.34680242800052363,0.4433525530800726,2.0
0.40614090636010924,0.4874171702986625,0.3599596137263523,0.42793242045709085,0.4978952237178354,0.515593840897637,0.5060233543831558,0.4878723547244154,0.47048481181978014,0.5161290303046348,0.5479981624462,0.5421947013097768,0.5125918194385033,0.542358474237886,0.5768358412159669,0.4766037932252337,0.4332715595776167,0.5019675074248064,2.0
0.3688372721691442,0.452678142059897,0.15471373362069052,0.31837873783920495,0.43204948225998363,0.4988410919578643,0.5386537034477804,0.7093419428823412,0.9239593162754709,0.6807065725866914,0.6082527575187497,0.5560549933011176,0.39624871797780925,0.20971694847576708,0.0,0.45405663363691035,0.2700910500196292,0.41206151203087676,2.0
0.4315554045935464,0.4467805811897256,0.23431764151984089,0.3240962105939948,0.4071688785707992,0.43540842869856444,0.47687102741791254,0.5906651374256849,0.7961408218021107,0.6860527751229214,0.644638717383252,0.5912996925476144,0.4363850826576126,0.2408490482964649,0.12262039158898044,0.46433961488921927,0.3118744526429161,0.44199879050867585,2.0
0.27808683299696113,0.28795037799418327,0.11399473581868456,0.39565658599694375,0.5040525419602884,0.5370633860077632,0.6127043246947763,0.8132318314864138,1.0,0.8577104653648975,0.6324895947142853,0.5985862519694755,0.44556663072035047,0.33179245469216667,0.14097925969967764,0.29132077876161305,0.4439801290504419,0.26673091773564395,2.0
0.664267018004414,0.6304128487631606,0.6037233650025486,0.3560032536381488,0.36017211951739475,0.33115111096064925,0.31903121491600234,0.33671206040094126,0.33475448787506223,0.33382699248517866,0.3464334953212258,0.34197292675967167,0.3141395998481214,0.3433019793186477,0.5571168711910969,0.630566026080559,0.6834217493280714,0.6286153067341231,2.0
0.4477530467775975,0.4090523459822202,0.43717901389674685,0.5692087504111341,0.6030723584743262,0.5429186458486709,0.5350491696541063,0.5055212369119401,0.5125488700556978,0.5811990238418222,0.6550084234073525,0.6826192013312042,0.7148478882485632,0.5766982180514721,0.2960110440457807,0.3895283357963474,0.38703455773547624,0.41432182472530665,2.0
0.36709204820778796,0.4551825556622595,0.2236793240211153,0.2455274069715295,0.34949110111040627,0.42654410909210894,0.46985169556916695,0.5843210950754866,0.6364115603191064,0.6625004363082795,0.6024850208877183,0.5606486955380141,0.427465941812355,0.3725471069336084,0.3941524508735575,0.4865093990859122,0.49191854319968614,0.4644840754098136,2.0
0.49143756865151095,0.5785466218288335,0.43717901389674685,0.30325522888905454,0.3417001647900394,0.3932826144550722,0.42153853962666427,0.4716544552043613,0.5107027809334108,0.506640630194596,0.4697652999312545,0.4271147090402991,0.34601257786792344,0.3280188898386236,0.4936537316399925,0.5687736286622352,0.4930193978317104,0.5560971700479626,2.0
0.26679754063577,0.42028198380761034,0.0,0.1136572059672248,0.28804348925148865,0.4432155099847223,0.5313814118161257,0.6478093523372496,0.6861236894301328,0.7437054915595016,0.6628010241026656,0.5868644405352799,0.3328961089059884,0.24632075528989802,0.28218501307211696,0.4571698620060498,0.45388812272878193,0.47889358067784554,2.0
0.5518651597673955,0.5013128466016608,0.5118306174851112,0.483447030106773,0.48872206323498624,0.47045904868653066,0.46529867389952334,0.49302391151838787,0.4821765769633971,0.48255849625385233,0.4663905059185421,0.4541224263389688,0.45409235863322406,0.5046226359234854,0.5262918460454001,0.5033962124681333,0.48336165329521585,0.4978236166064067,2.0
0.856784392897939,0.8247091889876669,0.7255136884580224,0.2313260620701176,0.19367300666364679,0.16321716761989008,0.14399090044443996,0.1327482129838702,0.117753049095352,0.13408950655150312,0.15229328862080113,0.16614527726718162,0.11726129584573265,0.2110377151524063,0.7191748608665444,0.8129244998708566,0.9082015482026555,0.7939119807087648,2.0
0.5433573095234653,0.5625504722225437,0.5705245603373641,0.3987919623135249,0.40050889888959385,0.3703492543847196,0.359819151246783,0.3791170482866329,0.3961583821297057,0.44999939807018563,0.48209846187724065,0.4900007671571967,0.5057712766869726,0.5804717829050152,0.5539436800172142,0.5402830676017198,0.550014998842371,0.55443724551234,2.0
0.550610781759401,0.5801623830251139,0.44910127580849035,0.3685447589044683,0.42363031393526296,0.3914121410569834,0.37347837526990907,0.373059192874391,0.39914726306467174,0.3947067309535776,0.43037274804152953,0.4243426267430534,0.4106768272394801,0.4070754910340809,0.4995466706911923,0.5543396129914311,0.5279473731893178,0.611780756204895,2.0
0.5051810359241313,0.6122354540456354,0.31630587265972177,0.27559012191821175,0.36130307615655644,0.40621310945047484,0.44379804643745646,0.4965059885336429,0.6123246885119737,0.5140098013551682,0.4916704792174181,0.48493187357313305,0.41120150974521413,0.2799056532874995,0.18631013880061692,0.5420754346554166,0.36391610714609257,0.548762923786132,2.0
0.5157613224798666,0.49654625356139487,0.5736427769432788,0.5902342205784487,0.5427557032545736,0.49640138672449524,0.44379804643745646,0.40954944280566624,0.3908399283298131,0.47148066232045016,0.5688602056290232,0.6343062222263994,0.7057975437945672,0.6883962311416653,0.4916138067442478,0.43235854495739356,0.44097774332853523,0.4786227523809016,2.0
0.7014070734478445,0.6047220507198214,0.7143250431794226,0.5483677687061937,0.49324576339952514,0.4044239840995452,0.3362317168856561,0.2855302972593497,0.27642738671908734,0.27193584237219104,0.32409876762190093,0.3814153620081782,0.4472718158816935,0.5233020096832794,0.5784225507906648,0.5651887047759194,0.6307796378131886,0.6167486887704487,2.0
0.6752289883043934,0.6275044136023626,0.6224321111739598,0.3443839124205726,0.36896831551920745,0.3436749884171562,0.38802289492753833,0.43401940954357227,0.5379983030321891,0.46338907849341526,0.3961343450926537,0.3559124040316624,0.2993179457248469,0.2695283499402539,0.5009065446298565,0.6958490272596556,0.4805593863560864,0.5374378676880148,2.0
0.36272907058746656,0.3095209199795151,0.20166907239052034,0.2335391815835825,0.3775131808016441,0.40369209706891557,0.5204414259521707,0.8584511908357237,1.0,0.8661392267776744,0.5596563902763338,0.4349556849216106,0.28161073571384687,0.0,0.0,0.336320777812719,0.22810742795019187,0.30725152948362416,2.0
0.647196791267374,0.686722418987258,0.40398020923155736,0.2588066805785861,0.2658017001256084,0.290977077263436,0.2694533236646347,0.26106035451029086,0.24521998333448938,0.2727064578688011,0.2998619304263654,0.32652861050226256,0.2865949556599075,0.42669806622830264,0.7726654395504673,0.6800000199267875,0.7227531432137786,0.7064781105562978,2.0
0.7299301164382271,0.7252585347929036,0.6339875186471287,0.29071372362274,0.2539896618833994,0.24608624739587362,0.2354317593996907,0.22957856790400977,0.22289128848594242,0.21943671093147854,0.24973153224177463,0.25223748207377694,0.21038828484362487,0.27556607268381916,0.739120438551934,0.7432075038966377,0.7706915573630214,0.7264206028814084,2.0
0.5543193346788261,0.47869202733500127,0.6303191587493604,0.7224733057531242,0.6566034002512166,0.5505631537374108,0.5006481657148004,0.43029883541707026,0.40239985838559555,0.4366097176469559,0.48596408901205973,0.5127316428364648,0.5586306314317153,0.5936792598924207,0.5235720981680773,0.4426415262097025,0.4622447931871032,0.47718657616195653,2.0
0.3861801850074549,0.47505656464336904,0.2398201813664908,0.42313720450541226,0.4757790683536156,0.5390151665540444,0.5213899774338185,0.5174938302785997,0.49171463777978114,0.5464725423235983,0.5949992140374956,0.6128425500273319,0.5560073508322505,0.5710378707711578,0.5482773486265404,0.428867941196621,0.44232884710240483,0.4716064143962809,2.0
0.6552137955579422,0.5365365869474394,0.6626008734401067,0.5924474328462914,0.5763068691839104,0.4817630735263554,0.435830163107063,0.393665468027971,0.3421388001539224,0.35810184085639407,0.3861941874817143,0.4013741553902006,0.4384837467159512,0.4346226662881175,0.5208521223152466,0.543207560830313,0.5285478302010244,0.5555202745151235,2.0
0.6355802865557367,0.5393641690409313,0.614728629183864,0.546154556438351,0.5409965146110547,0.48005525532361815,0.4102191140883457,0.36237446471737905,0.32517248202940113,0.36084722214719905,0.39785241531184645,0.436143703121159,0.4851783788590277,0.5185848638373926,0.6425657412988557,0.5431132407047722,0.5190401747516135,0.5643849516847621,2.0
0.4684773001848844,0.4525165984440132,0.41113354792980433,0.4535688036224653,0.5060630613231799,0.4786727475115819,0.45511744017293676,0.44246223606826474,0.46195770772824196,0.5177666185130888,0.5654854733330369,0.5832211209927203,0.5306925083465024,0.3591509896593214,0.3189029772690199,0.5022641811826992,0.4458816601403244,0.523405096990443,2.0
0.44611693016997755,0.43240019277971614,0.39994499489521484,0.5068701082499271,0.5824641874263599,0.5448704263949521,0.5553482858516161,0.5865629967078073,0.620104594474916,0.5806210743306285,0.5571406313732178,0.5441747316423583,0.5182319254990432,0.4523584590555677,0.3186763696084934,0.4431132217268788,0.37967868251779185,0.4254703072153431,2.0
0.7124780962461803,0.6028639740997154,0.7829237791412681,0.5465234406087218,0.4776640171509057,0.39978853597635317,0.3429348331043446,0.29755060444156595,0.294668353849266,0.31562090465182213,0.3634913195116259,0.38973152923665705,0.45225603582775414,0.5497169636580903,0.7132819218153381,0.5835849248352099,0.5667283397590123,0.5875766257465538,2.0
0.5591186868587141,0.5656204509992233,0.5098128719509196,0.47164329318120035,0.47376854899072063,0.45037201138844063,0.4015556390592116,0.35951249938243696,0.3304469908000156,0.3890233508316068,0.4431354584006754,0.478516591228215,0.4624868829373556,0.5246226814704359,0.6219401126563796,0.5373584794836643,0.5164381272586344,0.5822437049235238,2.0
0.6426701251887581,0.6266965330042223,0.5642883116135555,0.4284857930898361,0.40855116592933693,0.3949904326578094,0.33408165413944957,0.2987908038133486,0.2760318151401503,0.31398331644336813,0.34809018825638155,0.3784848693179998,0.41251315004494654,0.4861320922295386,0.6586580768532826,0.6496226767975722,0.5807395737912846,0.6381038646885369,2.0
0.6302356170286902,0.5775771163554476,0.6180302268870632,0.4670324729375182,0.4674855337905518,0.41385757644024795,0.40357922191396356,0.4083092674227307,0.4452551481999695,0.4114197421788059,0.3912869899968918,0.40208698224258177,0.3908709531701416,0.36424522630002054,0.4671351639463107,0.6014151292517834,0.5492143223845142,0.5458080629723626,2.0
0.5018542764597133,0.4368436173288528,0.5287049992196152,0.5171984012483988,0.5813332307871982,0.5764241437282163,0.5291049009813048,0.4992248364107609,0.5277130440872102,0.49652612618827574,0.5170117989419672,0.5161373268738126,0.5491867421161086,0.4565094942618444,0.3612875008321097,0.44330186197796284,0.43237082372836994,0.46534345082425005,2.0
0.4954188076722053,0.4168080647318596,0.5255869671017263,0.6267520838662846,0.618277203437968,0.55682511291515,0.5315711475547267,0.506713722468166,0.520284786779072,0.568965290886034,0.6062279551711927,0.6097536867758516,0.6417890486082667,0.529339637537367,0.2828650640292029,0.40169814656208863,0.3893364270542878,0.41971357184158664,2.0
0.7372926960278993,0.7548271109516982,0.8639950125507206,0.4852913582042449,0.34974236863372354,0.27389905883192917,0.24308345890286878,0.22957856790400977,0.24407716941666524,0.26211031312146693,0.27206625994109945,0.24202046979336653,0.2943337257787827,0.3823584894201994,0.6962826996677915,0.7321697718610628,0.6682095006090132,0.6735623839104309,2.0
0.4425174297489073,0.43797466641812255,0.3441856108195611,0.5035503362253543,0.5585888434186247,0.5563371064301262,0.5263224705806641,0.4793817903953192,0.45211198749662207,0.5155991867334763,0.5685534117839345,0.5848051452587862,0.5573189911319829,0.5342454236701404,0.4403899885921028,0.42707547925346184,0.434722722742875,0.48842921861252525,2.0
0.6032395284368112,0.6233034669957777,0.5065113664917358,0.37831977202457273,0.40214251696751124,0.3553043236476842,0.30511906291280555,0.26878768970124883,0.2500549312865975,0.2882153914640244,0.3396839998708893,0.38537542267334324,0.3264690450514536,0.3557547053795463,0.592928404745901,0.6712264453515457,0.6241743086942956,0.693363636294743,2.0
0.5535558026241936,0.610538839782051,0.43241009068324554,0.37131125105067353,0.3670834299179762,0.3467653144319297,0.3225724928625283,0.28743827414931156,0.27124081221731916,0.31388695922813287,0.36895229315593087,0.40200775713030085,0.3412906991747281,0.39009444919313274,0.6251133038302629,0.6514150438512691,0.6724629307134009,0.6737507985598262,2.0
0.7440008509166779,0.5794352742349156,0.7563279853944515,0.5371173116589835,0.4938741217959933,0.3971048275004754,0.36329717334616257,0.3232130567356967,0.3259636693975664,0.31961854218024965,0.3520171618168755,0.3562292248175281,0.3925760723668695,0.43235860328757797,0.5668630523732718,0.6085848821349528,0.6095626176503156,0.5801482195241907,2.0
0.7438371624583806,0.5434036532909967,0.7145086087647329,0.6158705109894452,0.5115920843652203,0.40426132890419364,0.3398994429207966,0.3000310031851312,0.28064699373557883,0.31191224187899214,0.3550851311261336,0.3887811067106912,0.3953305565750761,0.4980188974297827,0.7416135787687308,0.6297169551717525,0.5890962442496045,0.5878238666891992,2.0
0.9431173282006241,0.5373444675455796,0.8229091603101304,0.6422445697411838,0.4923662006757952,0.37848164606157847,0.3204856541606299,0.2802833128342641,0.2771746069528283,0.28339895983137053,0.31256326350147573,0.3236773429243671,0.3331584501588537,0.3804717069934278,0.7441069469610413,0.7041509063177237,0.5603232300862683,0.5870703975482792,2.0
0.4253380956581311,0.38925919006841675,0.5105465808280785,0.6368959811567598,0.6909085583386819,0.6422965122208831,0.5916463927542195,0.5452550667472258,0.49606607988410595,0.5374176285694829,0.5849977100008813,0.6072192001521887,0.6121458722909338,0.6274528930663866,0.45398918392973286,0.37641513399625615,0.3940902547789932,0.40763504660254934,2.0
0.4557700510681659,0.3808571343365186,0.5745598669177171,0.7549336286756456,0.7703255266822615,0.6751513893190242,0.6302210104916455,0.5453504464006474,0.4909673954408929,0.5149730828371932,0.5545635877611548,0.5738753459576237,0.6362802121210767,0.6008491090257335,0.4245240327226944,0.37641513399625615,0.3819805518366034,0.3927664878448394,2.0
0.5718804622246094,0.4812772940046676,0.4292919663213411,0.39584098170494025,0.48382133539335526,0.5057536310180386,0.5025453322837762,0.5310405237705539,0.5408553046690309,0.4930101294008607,0.48657767670223895,0.4882583723298269,0.442812212476759,0.32990567226539513,0.233907550457821,0.5420754346554166,0.4584917607030334,0.48725193492087904,2.0
0.47916663923897607,0.4983236396329232,0.3493212962276266,0.4176041274586189,0.46007162514728034,0.48070587610502225,0.4642236107235808,0.44179443456123973,0.4584413538110683,0.46589359096865923,0.5114281015879537,0.5376009990728804,0.5498425622659764,0.6283962842797748,0.6597913431314147,0.4685848745437954,0.5012760088986417,0.5088896854488946,2.0
0.4772033102809087,0.3449870570084812,0.4118671645629478,0.4845536826178859,0.5252890082086639,0.4916845905541439,0.5225914886983771,0.623959545257352,0.6936397925865352,0.6937590754241789,0.617395288162492,0.531264822345354,0.4795383387630992,0.3765095018529986,0.24886684770962333,0.36820757506373125,0.425965714055626,0.39537994775543084,2.0
0.30873689340370714,0.38021087861362396,0.1156455346702816,0.4354942213093524,0.49952877859969397,0.5807343223596741,0.6095424864226139,0.5978200987407312,0.5326798492322977,0.617996579924422,0.6855652384984255,0.722695238319813,0.6019150251813323,0.6153774475792562,0.4614688325556311,0.36216985346599845,0.3987939521446333,0.4188541964271504,2.0
0.5173974390874881,0.40937551447334963,0.49789070228318655,0.541174852024298,0.5144822928439562,0.4731427162634416,0.47560629210904587,0.5130100749916536,0.5677552330837283,0.5994051601202328,0.6202177791939724,0.5841715833503152,0.4568468428414271,0.38726427555297804,0.2946509421316084,0.4226414844583395,0.4565902296131509,0.44137481499557024,2.0
0.3891797321214256,0.37730244345282815,0.37096478566365737,0.5754795030442912,0.5960354143120877,0.5769120684153043,0.5725487878212683,0.5782155498365351,0.597731932491947,0.6867270818493503,0.6971621199028862,0.6833320281835873,0.6147691528903986,0.5308491393903706,0.3034904646961713,0.36896227840226725,0.3032675330427521,0.38318376992989317,2.0
0.580715469963607,0.6064186649834058,0.545029422150296,0.5024436837142415,0.42463557361670873,0.4012523509365795,0.34584374339643986,0.3093324385013836,0.28227329139604135,0.33132248000993475,0.3787697270571633,0.4066806844794781,0.41946483044060745,0.5416039130903451,0.7821847850966025,0.5720754972824613,0.6331815665233888,0.6145942823495354,5.0
0.6534685167412045,0.48967926847720167,0.8641783936480052,0.6922261023440677,0.5283048504490602,0.40108969574122794,0.35488665809993575,0.3642824416073396,0.4193661765101179,0.4634372328785058,0.5283632329270108,0.5741921667434895,0.7013379403896326,0.7085849169755021,0.6065276000835315,0.5028301968254161,0.4749549531412009,0.45503085112268216,2.0
0.8057372914343536,0.7423856522290989,0.8614271237246803,0.5345352152207699,0.40076022960897006,0.2984588890578597,0.24175546774685738,0.21102338709821578,0.20654035550732883,0.20493923742589792,0.23727564658608147,0.27774040021866164,0.3412906991747281,0.4127358383143956,0.633272775437733,0.6990565757543383,0.7458716944665341,0.6625316487352252,2.0
0.3706369675242986,0.44023668333729526,0.3197908514602053,0.421108387945566,0.43393443105727386,0.4913592801634429,0.4971069195711127,0.5258889669765827,0.5212078534453616,0.6129875065288789,0.7047706196044553,0.7612664363230057,0.7421301911839118,0.6936792978482119,0.3701270233966725,0.3350943789570093,0.38988685437030063,0.4299555989369205,2.0
0.8212259278129503,0.6771085423581505,0.7930117688601194,0.5275266942468706,0.38241390864327496,0.2984588890578597,0.253074893285176,0.2220897058354517,0.19080478556947797,0.20662500424196958,0.23666205889590225,0.26071205969518646,0.2463273873713659,0.4231133314406021,0.7860380272275717,0.6306603462061023,0.7752451656415779,0.6784361565154524,2.0
0.4536430885071841,0.32454756411241903,0.4256236064235778,0.5633068819483475,0.6562264357701835,0.6174114534021852,0.6078983432422237,0.5967229928379267,0.6280163355256925,0.6541679836656835,0.6912102822781108,0.6606011525043171,0.6265740475172127,0.45839627668861593,0.17067101856724265,0.35405661465901683,0.3211818886461779,0.3639475720371059,2.0
0.5954406291429525,0.4985660363161108,0.5936353752836973,0.5347196109287663,0.5193830206855872,0.45460088287170625,0.45366303273114916,0.47189295231560696,0.4772537168475877,0.45674236844436394,0.4360177918212147,0.4015325657831335,0.33276497126185806,0.3046227497908591,0.5117859920901636,0.5453773981651052,0.4901170715011923,0.5256654096848729,2.0
0.68690001926521,0.6819559072063582,0.5441123321758574,0.35249899315120165,0.3746230355189669,0.3511568002115778,0.33281688702774453,0.33203749782945896,0.4040261781512042,0.3385952939552703,0.3507899864365155,0.3610605227280092,0.29354670202018,0.17556603472802812,0.2681323744379271,0.744339630071534,0.5222427799196705,0.6422595018199204,2.0
0.6105474720665423,0.6532759834536436,0.549798253119787,0.3607985623442052,0.4008859265666893,0.3622981698560531,0.3316786316103341,0.3376660488459215,0.41633330633558263,0.34919143870260455,0.3529989206361788,0.3845834105403102,0.33105985206512656,0.2687735990137521,0.41228471132372857,0.7092452368811066,0.5269966076443758,0.6335597466737094,2.0
0.445516976862878,0.3757674540644873,0.4707446730005108,0.582303535555811,0.6042033151134911,0.5756922157986196,0.5723590520826672,0.535715134319729,0.527625154028654,0.5653047824982932,0.6088049987832558,0.6230595224761133,0.6301154235548025,0.5131133466229204,0.3912058673602008,0.42773590991118454,0.38458259932958233,0.4174179254798745,2.0
0.45009816919067336,0.3829576888991741,0.33593170880557605,0.433465497503884,0.4980208574794958,0.5309640411264067,0.5646441285351828,0.5606143574757201,0.5768977002160292,0.5865452748231063,0.5737689688671843,0.5265127495471539,0.4392707704745576,0.3104717373580599,0.2640527526219454,0.4906604335044074,0.38523318670035556,0.47630361339322175,2.0
0.7365292188286495,0.607711257688559,0.7091894500153674,0.5210715459057168,0.4366989425782939,0.36571380626152744,0.30404403153970316,0.2719835797785498,0.2601643659041751,0.27256197049100234,0.31323822847569033,0.328587865947127,0.32725606881005986,0.49386805200247164,0.7028556896760833,0.5978302053654676,0.6653573046375619,0.6391163210850863,2.0
0.6479602684666251,0.7392349016444796,0.2200109641233519,0.044310135586496435,0.14856116480950304,0.22518601591896148,0.23884655745476385,0.23911850033150792,0.21717726310711394,0.25064719566228744,0.28065654932033574,0.2568311444790421,0.14349423376960257,0.09688680899582154,0.5512239321398972,0.8155660327228226,0.8532075376732661,0.78004403730629,2.0
0.5722621459688534,0.5027669829226957,0.6205979312250781,0.5109276486152414,0.42463557361670873,0.3990566080467565,0.3872640473816513,0.40043881477394866,0.41795962610119003,0.4449421218444977,0.46178859824219737,0.4801006154942809,0.4691762880447593,0.46896222032274293,0.4879874002493124,0.5645282741181967,0.5410577707089715,0.5432651756680051,2.0
0.5142887846197797,0.4026700730050378,0.5079787842460531,0.5223625941248261,0.5710291768612463,0.5202292890208292,0.5210737936066031,0.5306589571791782,0.5374708742602738,0.5771050775432135,0.6071483367064622,0.5787066040364737,0.5341028786691813,0.4451887997012105,0.33295561590320977,0.38726417833601445,0.39228878308050086,0.44252851133291843,2.0
0.41028577898371954,0.43708593275267615,0.29337853105468353,0.4495112632571507,0.506440089000272,0.5389337776079162,0.5203149142578761,0.49884326981938404,0.45479316480606247,0.5228238462937211,0.5818070169819146,0.5941509202938807,0.5346275611749189,0.5166980814106213,0.4619220478766833,0.46707546786672827,0.44653214684772574,0.49377388574853937,2.0
0.5217058904586314,0.41705038015568296,0.5087124008791968,0.45947067208525166,0.5427557032545736,0.49103401067170643,0.5184810353388867,0.5557012977929934,0.5990944936613057,0.604847719871698,0.6189906038136139,0.5429075281621578,0.45828962078528984,0.2948113673042729,0.24478699791812808,0.42952827696488144,0.40469876486042966,0.4363127224694841,2.0
0.29859292655215547,0.3365042700983265,0.23871971029476288,0.4402895300154089,0.5809562663061617,0.6170861430114841,0.652859925173963,0.6806267659464265,0.7076611748053685,0.7868607344905025,0.7806718242100288,0.7363178948059401,0.5640084622039947,0.4342453857143495,0.25294669750111815,0.33009436851916724,0.2346126473460102,0.33756554253188353,2.0
1.0,0.7671069447990517,0.6868123439461932,0.31432119747389053,0.25537194924193723,0.21591507877361038,0.23214340943323528,0.3812158324611296,0.4925937152065015,0.25637875439187713,0.2170271602350752,0.18317361779065672,0.048006305425110966,0.0,0.0,0.8026415186185477,0.666207910127742,0.6645800541542918,2.0
0.5806609437144289,0.48992166516038926,0.4751467417754328,0.4633437239881919,0.466354640347449,0.4297157422550725,0.4212856434494337,0.5784540469477796,0.8309963920865706,0.5021131975400667,0.42712070859688805,0.3951964288872383,0.3368310957697935,0.19669811177524826,0.1450591094911729,0.5301887266004975,0.38853575059642953,0.47859925975493395,2.0
